,mean_r,mean_g,mean_b,std_r,std_g,std_b,var_r,var_g,var_b,skew_r,skew_g,skew_b,kurtosis_r,kurtosis_g,kurtosis_b,class
0,187.5126953125,177.3603515625,168.15625,5.830770592643868,5.6921366980162915,5.935443722882056,33.99788570404053,32.40042018890381,35.2294921875,-1.9523856846902257,-1.4622848924571892,-1.7175047532424184,6.66291816220925,5.5096896265449065,6.362461605312333,0
1,189.5732421875,179.5263671875,168.986328125,11.948722916360987,12.47940835522355,13.562493108932221,142.77197933197021,155.73563289642334,183.94121932983398,-1.8145295958318564,-1.84456927057795,-1.5136253352611504,4.592983679033017,4.902950620311379,3.7362520162087467,0
2,188.966796875,180.814453125,168.9248046875,14.343200939033457,15.215468912661802,16.527179613517788,205.72741317749023,231.51049423217773,273.147665977478,-3.4023896559570597,-2.8527350687917568,-2.15918061927088,16.89122212064144,13.318767715943931,9.220543509556203,0
3,85.3623046875,86.1240234375,76.806640625,30.145749223579028,30.86793392421091,29.696079596507342,908.7661962509155,952.8293447494507,881.8571434020996,0.45130060435388414,0.43404110537568125,0.4777846335489189,-0.2194752813010501,-0.2670414254842477,-0.09661641440779434,0
4,187.57421875,176.787109375,166.662109375,5.883667092226449,5.461655205318907,5.135573110718716,34.61753845214844,29.82967758178711,26.37411117553711,-2.7888354467468384,-2.350960460440662,-2.5304978642562848,13.483239248776748,13.05329334944361,15.45703648490839,0
5,190.2587890625,179.7080078125,169.6201171875,3.512869878550922,4.13347783348828,4.171755099627385,12.340254783630371,17.085638999938965,17.40354061126709,-1.056434826574668,-0.36383287284346494,0.4021891403438317,4.449990693024433,0.49242745483601347,2.400288276123132,0
6,141.4052734375,131.9560546875,125.2177734375,29.89220234866205,28.40741922890936,28.535450069473576,893.5437612533569,806.9814672470093,814.2719106674194,-1.5201833378745513,-1.4598136472837981,-1.5039339759634816,1.695651408256862,1.7182264291498042,1.7953620236539187,0
7,159.5078125,152.3037109375,141.740234375,29.202116547261497,28.756971741282893,27.604540329809304,852.7636108398438,826.9634237289429,762.0106468200684,-1.7261742346518547,-1.6937787837642795,-1.744293104095873,3.936119293077965,3.9644138495086567,4.130409817068184,0
8,151.62890625,145.0126953125,137.1328125,23.60529486532017,22.54758065772336,22.52632872529041,557.2099456787109,508.3933935165405,507.43548583984375,-1.4200710763917264,-1.5273727280007046,-1.6036289714997627,2.106381508238524,2.5278702535592563,2.8262320032444483,0
9,117.97265625,114.25390625,106.962890625,30.877486526502377,30.389785245065667,30.23127955478046,953.4191741943359,923.5390472412109,913.9302635192871,-0.07581209359068289,-0.1386575202586888,-0.13736289921693337,0.1708985451442464,0.24713170523881578,0.3760829522113891,0
10,145.09375,134.14453125,128.8642578125,18.977397122959196,18.33287607258538,18.628620973411657,360.1416015625,336.09434509277344,347.0255193710327,-1.614688493531231,-1.6420595677591308,-1.6530582740324113,3.203909052332442,3.5022647137420835,3.5923598437895263,0
11,106.9443359375,97.80078125,94.2109375,20.05947765271185,19.36162238203835,18.64036796501329,402.382643699646,374.87242126464844,347.46331787109375,-0.330901499693782,-0.26572515354512694,-0.47088872984909874,0.7664544197871521,0.7934077784445561,1.0273637567584544,0
